sample_id,iteration,#elem,H_min,H_max,nvx,var(eta_k),error
250,4,13506,0.0034949,0.0365717,6885,4.28143e-07,0.00115202,
250,5,13354,0.00371762,0.0366401,6810,4.54327e-07,0.00113059,
250,6,13264,0.00380134,0.0368733,6764,4.68606e-07,0.00111728,
249,0,20000,0.01,0.0141421,10201,0,0.00267924,
249,1,64729,0.00100704,0.0263323,32664,1.13835e-07,0.000442415,
249,2,61776,0.00185152,0.0166048,31173,3.14203e-08,0.000309975,
249,3,43782,0.00163396,0.0201708,22143,3.56665e-08,0.000340875,
249,4,39032,0.00182089,0.021262,19742,4.67781e-08,0.000359975,
249,5,38175,0.00185465,0.0207889,19311,5.4266e-08,0.000349816,
249,6,37922,0.00202016,0.0219602,19185,5.60905e-08,0.000347748,
247,0,20000,0.01,0.0141421,10201,0,0.00267924,
247,1,128158,0.000790566,0.018477,64513,5.05704e-08,0.000200498,
247,2,136882,0.00127211,0.010303,68874,8.28177e-09,0.000137689,
247,3,100487,0.00102516,0.0145571,50621,6.54148e-09,0.000145859,
247,4,86682,0.00133585,0.0146922,43687,9.33063e-09,0.000156334,
247,5,84649,0.00124507,0.0151547,42658,1.10359e-08,0.000150321,
247,6,84055,0.00124818,0.014828,42362,1.15637e-08,0.000148121,
241,0,20000,0.01,0.0141421,10201,0,0.00268462,
241,1,196634,0.000717833,0.0170497,98883,2.7807e-08,0.00011658,
241,2,219875,0.000849257,0.00787969,110506,3.43499e-09,7.90283e-05,
241,3,175356,0.000835338,0.0106617,88164,2.41966e-09,8.22094e-05,
241,4,153138,0.000962936,0.0105887,77038,3.09032e-09,8.64082e-05,
241,5,150358,0.000978402,0.0109837,75625,3.56059e-09,8.18493e-05,
241,6,149305,0.000965437,0.0110526,75102,3.69686e-09,8.02354e-05,
254,0,20000,0.01,0.0141421,10201,0,0.00385577,
254,1,64452,0.000965184,0.0294872,32625,1.31614e-07,0.000470604,
254,2,60081,0.00142508,0.0168331,30396,3.16898e-08,0.000339023,
254,3,41464,0.00140595,0.0209773,21050,3.7109e-08,0.000380374,
254,4,37501,0.00157299,0.0224766,19030,5.28626e-08,0.000395664,
254,5,36707,0.00157944,0.0234166,18625,5.92386e-08,0.00039223,
254,6,36461,0.00153881,0.0225623,18503,6.11877e-08,0.000389141,
253,0,20000,0.01,0.0141421,10201,0,0.00385577,
253,1,89296,0.000855388,0.0267012,45121,9.13987e-08,0.000345975,
253,2,90063,0.00125955,0.0148674,45463,1.60856e-08,0.00023555,
253,3,63177,0.00116062,0.0172823,31975,1.6225e-08,0.000247062,
253,4,55602,0.0011884,0.0177958,28144,2.32768e-08,0.000260402,
253,5,54438,0.00123392,0.0176956,27551,2.68992e-08,0.000254694,
253,6,53966,0.00126054,0.0180673,27315,2.82788e-08,0.000253763,
255,0,20000,0.01,0.0141421,10201,0,0.00385577,
255,1,25002,0.00162667,0.0373058,12754,3.65595e-07,0.00103031,
255,2,17987,0.0025925,0.0292368,9191,2.43478e-07,0.00112663,
255,3,13712,0.00277616,0.0358254,7030,3.46487e-07,0.00124711,
255,4,12906,0.00290924,0.0343791,6611,4.40798e-07,0.00131705,
255,5,12702,0.00280321,0.0363748,6509,4.64682e-07,0.0013131,
255,6,12611,0.00292321,0.0351366,6463,4.83302e-07,0.00131616,
252,0,20000,0.01,0.0141421,10201,0,0.00385577,
252,1,127946,0.000724224,0.0223329,64558,5.84459e-08,0.000215753,
252,2,136553,0.000842369,0.0102678,68821,7.85158e-09,0.000151016,
252,3,99471,0.00085764,0.0144069,50220,7.09798e-09,0.000153567,
252,4,85535,0.000824825,0.0138489,43202,9.61252e-09,0.000165017,
252,5,83699,0.00082453,0.0148755,42265,1.1626e-08,0.000159455,
252,6,83016,0.000849426,0.0146232,41924,1.20098e-08,0.000158502,
246,0,20000,0.01,0.0141421,10201,0,0.00267924,
246,1,195979,0.000710912,0.0174148,98554,2.77576e-08,0.000117521,
246,2,218166,0.000938617,0.00799598,109653,3.49179e-09,7.94553e-05,
246,3,173853,0.000801724,0.0106648,87410,2.42727e-09,8.26872e-05,
246,4,151738,0.000966601,0.0108026,76335,3.13298e-09,8.65437e-05,
246,5,148878,0.000956334,0.0109645,74885,3.6325e-09,8.19737e-05,
246,6,147966,0.000988601,0.0111779,74430,3.79153e-09,8.04041e-05,
259,0,20000,0.01,0.0141421,10201,0,0.00295553,
259,1,71564,0.000968708,0.0296666,36084,1.0855e-07,0.000450604,
259,2,66859,0.00197374,0.0163928,33721,2.77086e-08,0.000295268,
259,3,45947,0.00150277,0.0241102,23223,3.30904e-08,0.000342908,
259,4,40253,0.00192226,0.0234296,20354,4.47802e-08,0.000361999,
259,5,39382,0.00193402,0.0247816,19912,5.31326e-08,0.00035455,
259,6,39064,0.00186939,0.0249462,19754,5.53112e-08,0.0003502,
260,0,20000,0.01,0.0141421,10201,0,0.00295553,
260,1,27630,0.00163915,0.0388434,14013,3.01529e-07,0.000905774,
260,2,19697,0.00317821,0.0288554,10014,2.11238e-07,0.000997754,
260,3,14873,0.00284014,0.0419189,7580,2.95911e-07,0.00111721,
260,4,14101,0.00347282,0.0396925,7183,3.92154e-07,0.00113301,
260,5,13900,0.0034076,0.0404648,7082,4.24466e-07,0.00111651,
260,6,13826,0.00339011,0.0388228,7045,4.37833e-07,0.00109848,
258,0,20000,0.01,0.0141421,10201,0,0.00295553,
258,1,97823,0.000905434,0.0289297,49267,7.53823e-08,0.000325378,
258,2,98446,0.00141148,0.0146932,49578,1.52647e-08,0.0002053,
258,3,67651,0.0011717,0.0190455,34127,1.35919e-08,0.000228069,
258,4,58577,0.00150281,0.0192053,29563,2.15805e-08,0.000244514,
258,5,57278,0.00152435,0.0213185,28906,2.52464e-08,0.000237058,
258,6,56875,0.00158542,0.021564,28705,2.64186e-08,0.000234262,
257,0,20000,0.01,0.0141421,10201,0,0.00295553,
257,1,140247,0.000717406,0.0242034,70560,4.81655e-08,0.000200471,
257,2,143286,0.00118855,0.0127644,72089,7.74709e-09,0.000134083,
257,3,105228,0.000974588,0.0156313,52986,6.07858e-09,0.00014724,
257,4,89851,0.00122049,0.0154412,45273,8.82633e-09,0.000156893,
257,5,87763,0.0012716,0.0164903,44214,1.07064e-08,0.000150945,
257,6,87170,0.00128677,0.0163575,43918,1.1153e-08,0.000148588,
251,0,20000,0.01,0.0141421,10201,0,0.00385577,
251,1,193874,0.000710553,0.0176211,97691,3.20834e-08,0.000121575,
251,2,213888,0.000641921,0.00835035,107665,3.35896e-09,8.67941e-05,
251,3,169656,0.000698327,0.0111883,85454,2.69052e-09,8.90008e-05,
251,4,149445,0.000677548,0.0108345,75310,3.19289e-09,9.15593e-05,
251,5,146591,0.000680525,0.0112056,73853,3.77019e-09,8.78015e-05,
251,6,145737,0.000676018,0.0110538,73427,3.85622e-09,8.60094e-05,
264,0,20000,0.01,0.0141421,10201,0,0.00273499,
264,1,65204,0.00102713,0.0291748,32912,1.21756e-07,0.000415924,
264,2,59965,0.00203316,0.0165078,30272,3.07947e-08,0.000300609,
264,3,41764,0.00159304,0.020698,21134,3.65353e-08,0.000356993,
264,4,37773,0.00203096,0.0218978,19114,4.94791e-08,0.000367369,
264,5,37130,0.00197006,0.0242065,18790,5.64795e-08,0.000358395,
264,6,36930,0.00209831,0.0234515,18690,5.84409e-08,0.000355777,
263,0,20000,0.01,0.0141421,10201,0,0.00273499,
263,1,90507,0.000892753,0.0260062,45619,8.45525e-08,0.000310349,
263,2,89922,0.00151874,0.0147727,45313,1.58543e-08,0.000214623,
263,3,63231,0.00132075,0.0189491,31923,1.46328e-08,0.000236038,
263,4,56198,0.00152112,0.0182094,28377,2.25194e-08,0.000245119,
263,5,54950,0.00165756,0.0187812,27747,2.61825e-08,0.000237945,
263,6,54534,0.00163491,0.0187828,27539,2.74074e-08,0.000235438,
265,0,20000,0.01,0.0141421,10201,0,0.00273499,
265,1,25090,0.00173472,0.0342187,12747,3.3821e-07,0.000851474,
265,2,17952,0.00333512,0.0300273,9138,2.32165e-07,0.00101498,
265,3,13862,0.00346514,0.035548,7074,3.68465e-07,0.00111833,
265,4,13369,0.00361835,0.0386568,6817,4.2865e-07,0.00116502,
265,5,13138,0.00360103,0.0378274,6703,4.3883e-07,0.0011475,
265,6,13079,0.00346475,0.037205,6673,4.50098e-07,0.00114383,
262,0,20000,0.01,0.0141421,10201,0,0.00273499,
262,1,130352,0.000728052,0.0220423,65626,5.40859e-08,0.000206831,
262,2,138701,0.00119017,0.0107324,69791,7.71863e-09,0.000137742,
262,3,102186,0.000999662,0.0144651,51477,6.53086e-09,0.00014255,
262,4,87139,0.0013003,0.0147894,43921,8.68659e-09,0.000154638,
262,5,84971,0.00134598,0.0156273,42824,1.05392e-08,0.000149764,
262,6,84300,0.00134705,0.0155028,42490,1.10154e-08,0.000148284,
256,0,20000,0.01,0.0141421,10201,0,0.00295553,
256,1,208845,0.000707329,0.0179013,104983,2.6183e-08,0.000119851,
256,2,229852,0.000792842,0.00867736,115507,3.23294e-09,7.72479e-05,
256,3,181108,0.000768803,0.0119434,91033,2.30302e-09,8.43984e-05,
256,4,157761,0.000922971,0.011835,79344,2.99569e-09,8.70733e-05,
256,5,154803,0.00095215,0.0123841,77842,3.48359e-09,8.32515e-05,
256,6,153765,0.000906207,0.0125086,77327,3.61313e-09,8.15729e-05,
268,0,20000,0.01,0.0141421,10201,0,0.00276449,
268,1,91196,0.000898147,0.0228709,45951,7.81384e-08,0.000322035,
268,2,92518,0.00159674,0.0121645,46602,1.58766e-08,0.000219197,
268,3,65694,0.0012356,0.0157672,33152,1.51422e-08,0.00023046,
268,4,57818,0.00153667,0.0154606,29183,2.17988e-08,0.000242046,
268,5,56478,0.00170537,0.0162925,28507,2.52973e-08,0.000235761,
268,6,56016,0.00164378,0.0168713,28276,2.64094e-08,0.000232569,
270,0,20000,0.01,0.0141421,10201,0,0.00276449,
270,1,25816,0.00168185,0.0390077,13104,3.12554e-07,0.000891871,
270,2,18393,0.00330673,0.0271634,9356,2.32077e-07,0.0010441,
270,3,14448,0.00342521,0.0325485,7366,3.22477e-07,0.00114132,
270,4,13860,0.00339055,0.03185,7063,4.05579e-07,0.00112979,
270,5,13717,0.00350111,0.0330595,6991,4.30437e-07,0.00111179,
270,6,13642,0.00371349,0.0326643,6953,4.44713e-07,0.00109257,
269,0,20000,0.01,0.0141421,10201,0,0.00276449,
269,1,65857,0.000982623,0.0275925,33228,1.12519e-07,0.000456604,
269,2,64216,0.00197843,0.0156895,32393,3.00636e-08,0.000309665,
269,3,45171,0.00154759,0.0192545,22842,3.37416e-08,0.000335673,
269,4,39709,0.00180122,0.0183873,20082,4.54621e-08,0.00036115,
269,5,38889,0.00183307,0.0191115,19668,5.37133e-08,0.000348462,
269,6,38603,0.00198304,0.0187837,19524,5.58277e-08,0.000345117,
267,0,20000,0.01,0.0141421,10201,0,0.00276449,
267,1,133368,0.000758573,0.021554,67118,4.99794e-08,0.000189031,
267,2,132379,0.00125648,0.00909934,66624,7.97558e-09,0.000138134,
267,3,99258,0.00104739,0.0149925,49998,6.68479e-09,0.000149931,
267,4,87839,0.00126476,0.0129028,44265,9.38076e-09,0.000156393,
267,5,86227,0.00128291,0.0138442,43448,1.08362e-08,0.000150602,
267,6,85628,0.0013004,0.0131234,43150,1.12696e-08,0.000148318,
261,0,20000,0.01,0.0141421,10201,0,0.00273499,
261,1,198726,0.000708612,0.0170442,99948,2.97399e-08,0.000111601,
261,2,216182,0.000819936,0.00797854,108668,3.16429e-09,7.97107e-05,
261,3,172929,0.000837667,0.0110737,86955,2.46542e-09,8.40121e-05,
261,4,152321,0.000957744,0.0110807,76633,2.99658e-09,8.6781e-05,
261,5,149250,0.000988745,0.0121306,75076,3.48643e-09,8.27034e-05,
261,6,148227,0.000955286,0.0121231,74567,3.60972e-09,8.1136e-05,
274,0,20000,0.01,0.0141421,10201,0,0.00283189,
274,1,67611,0.000957341,0.0284693,34115,1.17479e-07,0.000432576,
274,2,63739,0.00182469,0.016622,32161,2.87839e-08,0.000294056,
274,3,43598,0.00163309,0.0223464,22053,3.44135e-08,0.000347248,
274,4,38764,0.00179945,0.0227085,19611,4.7759e-08,0.00036967,
274,5,37988,0.00194702,0.0233229,19219,5.43719e-08,0.000360572,
274,6,37756,0.00198084,0.0234676,19104,5.66284e-08,0.000353184,
273,0,20000,0.01,0.0141421,10201,0,0.00283189,
273,1,93622,0.000846513,0.0270146,47176,8.15824e-08,0.000310039,
273,2,92628,0.00146909,0.0156987,46668,1.53436e-08,0.000211009,
273,3,64594,0.00125,0.0180953,32602,1.41264e-08,0.000234336,
273,4,56784,0.00163244,0.0195774,28669,2.20784e-08,0.000245752,
273,5,55605,0.00174635,0.0214549,28072,2.58512e-08,0.000238438,
273,6,55185,0.00170427,0.0196686,27863,2.70499e-08,0.000236134,
275,0,20000,0.01,0.0141421,10201,0,0.00283189,
275,1,26036,0.0017326,0.0358309,13220,3.2633e-07,0.000851936,
275,2,18493,0.003136,0.0320102,9410,2.20932e-07,0.000991078,
275,3,14141,0.00324464,0.0393604,7214,3.44785e-07,0.00112462,
275,4,13618,0.00333892,0.0393376,6942,4.27282e-07,0.00114954,
275,5,13359,0.0034981,0.0404873,6813,4.51123e-07,0.00114423,
275,6,13302,0.00355018,0.0406324,6784,4.64448e-07,0.00114337,
272,0,20000,0.01,0.0141421,10201,0,0.00283189,
272,1,134519,0.000782762,0.0237581,67708,5.21733e-08,0.000212213,
272,2,143010,0.00125896,0.0108924,71950,7.30584e-09,0.000135967,
272,3,104625,0.000958352,0.0145899,52696,6.29051e-09,0.000142844,
272,4,88200,0.00122807,0.0156293,44453,8.52478e-09,0.000155196,
272,5,86196,0.00130396,0.0166727,43436,1.05696e-08,0.000149764,
272,6,85477,0.00132929,0.0163096,43076,1.11174e-08,0.000147683,
266,0,20000,0.01,0.0141421,10201,0,0.00276449,
266,1,202229,0.000718757,0.0159118,101678,2.73828e-08,0.000113489,
266,2,217543,0.000888348,0.00704857,109344,3.32437e-09,7.96404e-05,
266,3,173625,0.00082762,0.0104775,87295,2.49692e-09,8.32572e-05,
266,4,154493,0.000902615,0.00972575,77709,3.11652e-09,8.61154e-05,
266,5,151793,0.000972667,0.00985269,76342,3.58826e-09,8.20591e-05,
266,6,150853,0.000961584,0.00987706,75874,3.70997e-09,8.00963e-05,
279,0,20000,0.01,0.0141421,10201,0,0.00265959,
279,1,62960,0.00101199,0.0265135,31792,1.27533e-07,0.000436881,
279,2,60198,0.00185196,0.0159323,30389,3.1294e-08,0.000313097,
279,3,42241,0.00154596,0.0204737,21380,3.6265e-08,0.000351384,
279,4,37702,0.0019768,0.0222246,19083,4.89929e-08,0.000371845,
279,5,36948,0.00203569,0.0232449,18703,5.60887e-08,0.000362432,
279,6,36722,0.00198421,0.0229351,18589,5.78058e-08,0.000357179,
278,0,20000,0.01,0.0141421,10201,0,0.00265959,
278,1,87443,0.000890821,0.0248987,44090,8.85643e-08,0.000321719,
278,2,88029,0.00153407,0.0141934,44368,1.63983e-08,0.000217028,
278,3,62682,0.00126959,0.0169128,31652,1.53576e-08,0.000235771,
278,4,55678,0.00149039,0.0179666,28119,2.29761e-08,0.000246015,
278,5,54484,0.00171438,0.0185568,27517,2.61629e-08,0.000239736,
278,6,54061,0.00166484,0.0187821,27306,2.7223e-08,0.000236448,
280,0,20000,0.01,0.0141421,10201,0,0.00265959,
280,1,24745,0.00157473,0.0389041,12575,3.54257e-07,0.000914352,
280,2,17268,0.0034655,0.0279501,8797,2.28931e-07,0.00105084,
280,3,13773,0.00353214,0.0356806,7031,3.45659e-07,0.0011261,
280,4,13290,0.00363724,0.0362384,6779,4.3479e-07,0.00115618,
280,5,13134,0.00364543,0.0368575,6702,4.49335e-07,0.00114096,
280,6,13045,0.00361526,0.0363425,6656,4.60619e-07,0.00115188,
277,0,20000,0.01,0.0141421,10201,0,0.00265959,
277,1,126120,0.000792511,0.0214755,63514,5.6656e-08,0.000207509,
277,2,135215,0.00125597,0.0111178,68048,7.92352e-09,0.000140766,
277,3,100309,0.00100298,0.0141881,50542,6.83675e-09,0.000145242,
277,4,85597,0.0012174,0.0149948,43156,8.86765e-09,0.000156453,
277,5,83646,0.00125138,0.0152611,42164,1.06913e-08,0.000151801,
277,6,83032,0.00136297,0.0157665,41859,1.11335e-08,0.000149204,
283,0,20000,0.01,0.0141421,10201,0,0.0166734,
283,1,76985,0.000714216,0.0387702,38883,3.65408e-07,0.000909265,
283,2,57193,0.00131345,0.0180384,28918,6.25755e-08,0.000743045,
283,3,33894,0.00111903,0.0262672,17198,9.53505e-08,0.000940294,
283,4,28688,0.00141804,0.0266187,14561,1.3516e-07,0.00111571,
283,5,28079,0.00134587,0.030264,14248,1.68408e-07,0.00111896,
283,6,27803,0.00148294,0.0291472,14111,1.72813e-07,0.00111596,
271,0,20000,0.01,0.0141421,10201,0,0.00283189,
271,1,204012,0.000721282,0.0180356,102587,2.86149e-08,0.000112471,
271,2,220315,0.000790585,0.00811849,110738,3.21165e-09,7.89303e-05,
271,3,175109,0.000775528,0.0108362,88042,2.45219e-09,8.42052e-05,
271,4,154465,0.000936735,0.0118542,77700,2.99129e-09,8.62952e-05,
271,5,151451,0.000968891,0.0120433,76174,3.50965e-09,8.27645e-05,
271,6,150353,0.000932203,0.0123464,75630,3.64091e-09,8.11912e-05,
285,0,20000,0.01,0.0141421,10201,0,0.0166734,
285,1,26203,0.00113726,0.0440651,13324,1.47399e-06,0.00280361,
285,2,12889,0.00241296,0.0387461,6600,6.74691e-07,0.00336365,
285,3,8130,0.00281458,0.0541341,4183,1.54764e-06,0.0048648,
285,4,6993,0.00313749,0.0552117,3601,2.2639e-06,0.00587633,
285,5,6790,0.00307995,0.059017,3497,2.71017e-06,0.00597246,
285,6,6713,0.00292565,0.0586009,3458,2.85647e-06,0.00608912,
285,7,6685,0.00282812,0.0554605,3445,2.92228e-06,0.00599918,
284,0,20000,0.01,0.0141421,10201,0,0.0166734,
284,1,42900,0.00087553,0.0386726,21729,8.29117e-07,0.00146441,
284,2,23594,0.00182785,0.0282281,12011,2.11744e-07,0.00178607,
284,3,14910,0.00191146,0.0389388,7615,5.12817e-07,0.00249687,
284,4,12940,0.00218005,0.0424974,6613,6.75261e-07,0.00288059,
284,5,12507,0.00222221,0.0441878,6393,8.09557e-07,0.00287425,
284,6,12365,0.00233682,0.045796,6321,8.48994e-07,0.00289328,
284,7,12319,0.00245656,0.0439794,6298,8.70061e-07,0.0028861,
282,0,20000,0.01,0.0141421,10201,0,0.0166734,
282,1,131552,0.000714383,0.0261054,66308,1.22296e-07,0.000503812,
282,2,139623,0.000723399,0.0124274,70303,1.76397e-08,0.00031026,
282,3,100570,0.000713578,0.0159993,50688,1.55186e-08,0.000317238,
282,4,82552,0.000766215,0.016778,41650,1.81438e-08,0.000356673,
282,5,80017,0.000796186,0.0173604,40360,2.34613e-08,0.000352013,
282,6,79319,0.000858157,0.0188021,40014,2.35728e-08,0.000346657,
276,0,20000,0.01,0.0141421,10201,0,0.00265959,
276,1,193451,0.000709455,0.0169789,97317,3.12152e-08,0.000113789,
276,2,212492,0.000865768,0.00814008,106823,3.28893e-09,8.04169e-05,
276,3,169875,0.000820218,0.0110832,85435,2.55787e-09,8.42443e-05,
276,4,149867,0.000957773,0.0111879,75409,3.05845e-09,8.69559e-05,
276,5,147131,0.000935103,0.0118874,74021,3.55559e-09,8.30034e-05,
276,6,146090,0.000930394,0.0121503,73504,3.65394e-09,8.16958e-05,
287,0,20000,0.01,0.0141421,10201,0,0.0166694,
287,1,99012,0.000711628,0.0370485,49963,2.28934e-07,0.000683414,
287,2,87134,0.00102335,0.0150577,43956,3.71651e-08,0.000501991,
287,3,54308,0.000925993,0.021428,27466,3.97959e-08,0.000593168,
287,4,45445,0.00104381,0.0232177,22997,5.30146e-08,0.000672964,
287,5,44404,0.00105698,0.0241733,22464,6.85625e-08,0.000657685,
287,6,44012,0.00109301,0.0252019,22268,7.13753e-08,0.000652324,
290,0,20000,0.01,0.0141421,10201,0,0.0166694,
290,1,26183,0.00113509,0.0440081,13314,1.4725e-06,0.00283338,
290,2,12919,0.00244514,0.0414048,6615,6.5682e-07,0.00326783,
290,3,8108,0.00265428,0.0554863,4171,1.54423e-06,0.0048743,
290,4,7028,0.00287204,0.0512805,3619,2.11967e-06,0.00579329,
290,5,6826,0.00296062,0.06061,3515,2.59103e-06,0.00579235,
290,6,6758,0.00295356,0.0575875,3481,2.7296e-06,0.0057892,
290,7,6724,0.00300488,0.0582038,3464,2.78594e-06,0.00583664,
289,0,20000,0.01,0.0141421,10201,0,0.0166694,
289,1,42835,0.000844437,0.0419882,21696,8.28282e-07,0.00216285,
289,2,26484,0.00194784,0.0257846,13460,2.13982e-07,0.00166123,
289,3,15398,0.00200722,0.0379202,7865,4.51163e-07,0.0022995,
289,4,12775,0.00208747,0.0407316,6531,6.62858e-07,0.00283713,
289,5,12375,0.00213642,0.0403942,6326,8.71751e-07,0.00288083,
289,6,12234,0.00222049,0.0431755,6255,9.1888e-07,0.00286769,
289,7,12183,0.0022049,0.0427417,6229,9.35762e-07,0.0028366,
288,0,20000,0.01,0.0141421,10201,0,0.0166694,
288,1,76846,0.000718924,0.038815,38813,3.65032e-07,0.000909912,
288,2,56889,0.00129395,0.0175716,28765,6.3011e-08,0.00075298,
288,3,33947,0.00116696,0.025475,17224,9.59541e-08,0.000959569,
288,4,28864,0.00135811,0.0268275,14650,1.33756e-07,0.00110843,
288,5,28189,0.00139289,0.0297885,14304,1.66596e-07,0.00108879,
288,6,27950,0.00148931,0.0296233,14184,1.73621e-07,0.0010906,
286,0,20000,0.01,0.0141421,10201,0,0.0166694,
286,1,131374,0.000712386,0.0261486,66218,1.22145e-07,0.000502638,
286,2,139056,0.000712832,0.0122841,70018,1.73249e-08,0.000314436,
286,3,100552,0.000713282,0.0164713,50681,1.52623e-08,0.000317212,
286,4,82182,0.000728083,0.0166945,41462,1.7741e-08,0.00035992,
286,5,79581,0.000811532,0.0184494,40142,2.29044e-08,0.000355616,
286,6,78844,0.000824732,0.0192129,39775,2.30007e-08,0.000351203,
294,0,20000,0.01,0.0141421,10201,0,0.0179912,
294,1,41809,0.000839548,0.042131,21213,8.75799e-07,0.00299416,
294,2,25336,0.00177467,0.0281104,12939,2.16527e-07,0.00188424,
294,3,14956,0.00191372,0.0401176,7680,5.37464e-07,0.00274989,
294,4,12473,0.0023099,0.0434006,6411,7.18293e-07,0.00334299,
294,5,12027,0.00237263,0.046613,6180,8.82412e-07,0.003418,
294,6,11829,0.00224886,0.0451593,6080,9.2368e-07,0.00350744,
294,7,11746,0.00220813,0.0449586,6038,9.54543e-07,0.00354075,
293,0,20000,0.01,0.0141421,10201,0,0.0179912,
293,1,74047,0.000727117,0.0358227,37459,3.86055e-07,0.00130459,
293,2,53010,0.00115856,0.0175669,26929,6.30155e-08,0.000841112,
293,3,32405,0.00116365,0.0272045,16517,1.20028e-07,0.00111018,
293,4,27782,0.0014573,0.027847,14164,1.39782e-07,0.0012827,
293,5,27029,0.00142636,0.0303531,13776,1.6997e-07,0.00129996,
293,6,26810,0.00141205,0.032316,13665,1.76177e-07,0.00129625,
295,0,20000,0.01,0.0141421,10201,0,0.0179912,
295,1,25807,0.00111126,0.0442148,13146,1.55698e-06,0.00418762,
295,2,12550,0.00239199,0.0410626,6466,6.91936e-07,0.00382923,
295,3,7609,0.00289619,0.0604825,3946,1.77642e-06,0.00579574,
295,4,6509,0.00290298,0.0555181,3374,2.43802e-06,0.00714212,
295,5,6290,0.00328192,0.0568328,3259,2.78355e-06,0.0074426,
295,6,6200,0.00321559,0.0619823,3214,3.00506e-06,0.00750336,
295,7,6160,0.00332856,0.0609964,3194,3.10455e-06,0.00754079,
292,0,20000,0.01,0.0141421,10201,0,0.0179912,
292,1,95689,0.000688758,0.0386973,48360,2.42404e-07,0.000996904,
292,2,84079,0.000818287,0.0149728,42565,3.62291e-08,0.000573355,
292,3,53177,0.000933564,0.0211681,26992,4.53742e-08,0.000668782,
292,4,44415,0.00106568,0.024878,22557,5.15511e-08,0.000761569,
292,5,43209,0.00104126,0.0239669,21940,6.73991e-08,0.000764051,
292,6,42819,0.00111846,0.0231698,21744,7.04466e-08,0.00076267,
298,0,20000,0.01,0.0141421,10201,0,0.0178745,
298,1,82109,0.000706264,0.0392427,41445,3.59762e-07,0.00089499,
298,2,59438,0.00128194,0.0184183,30037,6.05819e-08,0.000743649,
298,3,35580,0.00119517,0.0318368,18035,9.09859e-08,0.00094383,
298,4,29995,0.00145943,0.0329848,15211,1.292e-07,0.00110023,
298,5,29276,0.00141911,0.0333437,14841,1.61171e-07,0.00109808,
298,6,29012,0.0014713,0.0337584,14711,1.66816e-07,0.0010871,
299,0,20000,0.01,0.0141421,10201,0,0.0178745,
299,1,46527,0.000898356,0.038878,23546,8.18411e-07,0.00136798,
299,2,24731,0.00171764,0.033611,12579,1.96321e-07,0.00165629,
